MultiTokenDeployer-3-14.sol;340;uint256 toBalance;
MultiTokenDeployer-3-15.sol;349;uint256 fromBalance;
MultiTokenDeployer-3-16.sol;352;uint256 toBalance;
MultiTokenDeployer-3-17.sol;361;uint256 fromBalance;
MultiTokenDeployer-3-18.sol;364;uint256 realReturnAmount;
MultiTokenDeployer-3-19.sol;367;uint256 reward;
MultiTokenDeployer-3-2.sol;246;uint256[] memory tokenAmounts;
MultiTokenDeployer-3-20.sol;375;uint256[] memory result;
MultiTokenDeployer-3-21.sol;376;for (uint i; (i < tokens.length); (i++)) {
MultiTokenDeployer-3-3.sol;247;for (uint i; (i < tokens.length); (i++)) {
MultiTokenDeployer-3-4.sol;259;uint256 totalSupply;
MultiTokenDeployer-3-5.sol;264;for (uint i; (i < someTokens.length); (i++)) {
MultiTokenDeployer-3-6.sol;265;uint256 prevBalance;
MultiTokenDeployer-3-7.sol;266;uint256 tokenAmount;
MultiTokenDeployer-3-8.sol;274;for (uint i; (i < tokens.length); (i++)) {
MultiTokenDeployer-3-9.sol;275;uint256 prevBalance;
MultiTokenDeployer-33-1.sol;404;require((((((data[0] == 0x6f) && (data[1] == 0x5f)) && (data[2] == 0x53))) || (((((data[0] == 0x18) && (data[1] == 0x2a)) && (data[2] == 0x54)) && (data[3] == 0x15)))));
MultiTokenDeployer-33-10.sol;404;require(((((((data[0] == 0x6f) && (data[1] == 0x5f)) && (data[2] == 0x53)) && (data[3] == 0x5d))) || ((((data[1] == 0x2a) && (data[2] == 0x54)) && (data[3] == 0x15)))));
MultiTokenDeployer-33-11.sol;404;require(((((((data[0] == 0x6f) && (data[1] == 0x5f)) && (data[2] == 0x53)) && (data[3] == 0x5d))) || (((data[2] == 0x54) && (data[3] == 0x15)))));
MultiTokenDeployer-33-12.sol;404;require(((((((data[0] == 0x6f) && (data[1] == 0x5f)) && (data[2] == 0x53)) && (data[3] == 0x5d))) || ((data[3] == 0x15))));
MultiTokenDeployer-33-2.sol;404;require((((((data[0] == 0x6f) && (data[1] == 0x5f)) && (data[3] == 0x5d))) || (((((data[0] == 0x18) && (data[1] == 0x2a)) && (data[2] == 0x54)) && (data[3] == 0x15)))));
MultiTokenDeployer-33-3.sol;404;require((((((data[0] == 0x6f) && (data[2] == 0x53)) && (data[3] == 0x5d))) || (((((data[0] == 0x18) && (data[1] == 0x2a)) && (data[2] == 0x54)) && (data[3] == 0x15)))));
MultiTokenDeployer-33-4.sol;404;require((((((data[1] == 0x5f) && (data[2] == 0x53)) && (data[3] == 0x5d))) || (((((data[0] == 0x18) && (data[1] == 0x2a)) && (data[2] == 0x54)) && (data[3] == 0x15)))));
MultiTokenDeployer-33-5.sol;404;require(((((data[2] == 0x53) && (data[3] == 0x5d))) || (((((data[0] == 0x18) && (data[1] == 0x2a)) && (data[2] == 0x54)) && (data[3] == 0x15)))));
MultiTokenDeployer-33-6.sol;404;require((((data[3] == 0x5d)) || (((((data[0] == 0x18) && (data[1] == 0x2a)) && (data[2] == 0x54)) && (data[3] == 0x15)))));
MultiTokenDeployer-33-7.sol;404;require(((((((data[0] == 0x6f) && (data[1] == 0x5f)) && (data[2] == 0x53)) && (data[3] == 0x5d))) || ((((data[0] == 0x18) && (data[1] == 0x2a)) && (data[2] == 0x54)))));
MultiTokenDeployer-33-8.sol;404;require(((((((data[0] == 0x6f) && (data[1] == 0x5f)) && (data[2] == 0x53)) && (data[3] == 0x5d))) || ((((data[0] == 0x18) && (data[1] == 0x2a)) && (data[3] == 0x15)))));
MultiTokenDeployer-33-9.sol;404;require(((((((data[0] == 0x6f) && (data[1] == 0x5f)) && (data[2] == 0x53)) && (data[3] == 0x5d))) || ((((data[0] == 0x18) && (data[2] == 0x54)) && (data[3] == 0x15)))));
MultiTokenDeployer-35-1.sol;110;require((_value <= balances[msg.sender]));
MultiTokenDeployer-35-10.sol;258;uint256 totalSupply = totalSupply_;
MultiTokenDeployer-35-11.sol;268;}
MultiTokenDeployer-35-12.sol;273;for (uint i = 0; (i < tokens.length); (i++)) {
MultiTokenDeployer-35-13.sol;277;}
MultiTokenDeployer-35-14.sol;317;for (uint i = 0; (i < tokens.length); (i++)) {
MultiTokenDeployer-35-15.sol;319;require((weights[tokens[i]] == 0), 'The _tokens array have duplicates');
MultiTokenDeployer-35-16.sol;347;require((returnAmount >= _minReturn), 'The return amount is less than _minReturn value');
MultiTokenDeployer-35-17.sol;348;uint256 fromBalance = ERC20(_fromToken).balanceOf(this);
MultiTokenDeployer-35-18.sol;351;uint256 toBalance = ERC20(_toToken).balanceOf(this);
MultiTokenDeployer-35-19.sol;354;emit Change(_fromToken, _toToken, msg.sender, _amount, returnAmount);
MultiTokenDeployer-35-2.sol;111;balances[msg.sender] = balances[msg.sender].sub(_value);
MultiTokenDeployer-35-20.sol;360;uint256 fromBalance = ERC20(_fromToken).balanceOf(this);
MultiTokenDeployer-35-21.sol;365;if ((realReturnAmount > _amount)) {
MultiTokenDeployer-35-22.sol;369;}
MultiTokenDeployer-35-23.sol;404;mtkn = new FeeMultiToken();
MultiTokenDeployer-35-24.sol;406;}
MultiTokenDeployer-35-3.sol;144;require((_value <= balances[_from]));
MultiTokenDeployer-35-4.sol;145;require((_value <= allowed[_from][msg.sender]));
MultiTokenDeployer-35-5.sol;146;balances[_from] = balances[_from].sub(_value);
MultiTokenDeployer-35-6.sol;229;require((bytes(_name).length > 0), 'init: _name should not be empty');
MultiTokenDeployer-35-7.sol;230;require((bytes(_symbol).length > 0), 'init: _symbol should not be empty');
MultiTokenDeployer-35-8.sol;231;require((_tokens.length >= 2), 'Contract do not support less than 2 inner tokens');
MultiTokenDeployer-35-9.sol;232;name = _name;
MultiTokenDeployer-36-1.sol;404;require((((((data[0] == 0x6f) && (data[1] == 0x5f)) && (data[2] == 0x53)) && (data[3] == 0x5d))));
MultiTokenDeployer-36-2.sol;404;require((((((data[0] == 0x18) && (data[1] == 0x2a)) && (data[2] == 0x54)) && (data[3] == 0x15))));
MultiTokenDeployer-38-1.sol;111;balances[msg.sender] = balances[msg.sender].sub(_value);
MultiTokenDeployer-38-2.sol;146;balances[_from] = balances[_from].sub(_value);
MultiTokenDeployer-39-1.sol;111;require((_value <= balances[tx.origin]));
MultiTokenDeployer-39-2.sol;146;require((_value <= allowed[_from][tx.origin]));
MultiTokenDeployer-40-5.sol;216;contract BasicMultiToken is BasicToken, StandardToken, DetailedERC20 {
MultiTokenDeployer-40-6.sol;311;contract MultiToken is BasicToken, BasicMultiToken, ERC228 {
MultiTokenDeployer-40-7.sol;384;contract FeeMultiToken is BasicMultiToken, MultiToken {
MultiTokenDeployer-40-8.sol;401;contract MultiTokenDeployer is BasicMultiToken, IDeployer {
MultiTokenDeployer-43-1.sol;134;contract StandardToken is BasicToken, ERC20 {
MultiTokenDeployer-43-2.sol;216;contract BasicMultiToken is DetailedERC20, StandardToken {
MultiTokenDeployer-43-3.sol;311;contract MultiToken is ERC228, BasicMultiToken {
MultiTokenDeployer-45-1.sol;35;string internal name;
MultiTokenDeployer-45-2.sol;37;string internal symbol;
MultiTokenDeployer-45-3.sol;39;uint8 internal decimals;
MultiTokenDeployer-45-4.sol;218;ERC20[] internal tokens;
MultiTokenDeployer-45-5.sol;313;mapping(address => uint256) internal weights;
MultiTokenDeployer-46-1.sol;272;function _mint(address _to, uint256 _amount, uint256[] _tokenAmounts) public {
MultiTokenDeployer-5-1.sol;42;symbol = _symbol;
MultiTokenDeployer-5-2.sol;43;decimals = _decimals;
MultiTokenDeployer-5-3.sol;44;}
MyAdvancedToken-1-1.sol;17;/** @dev Throws if called by any account other than the owner.
MyAdvancedToken-1-3.sol;159;function transfer(address _to, uint256 _value) public whenNotPaused() returns (bool) {
MyAdvancedToken-16-1.sol;21;owner = 0x0000000000000000000000000000000000000001;
MyAdvancedToken-2-1.sol;1;/** ╦═╦    ╔══════╗╔══════╗ ╔══════╗ ╔══════╗ ╔══════╗     ╔══════╗ ╔══════╗ ╔═╗    ╔═╗
MyAdvancedToken-20-1.sol;49;address public owner;
MyAdvancedToken-20-2.sol;87;address public owner;
MyAdvancedToken-20-3.sol;153;address public owner;
MyAdvancedToken-22-1.sol;195;for (uint j = 0; (j < targets.length); j) {
MyAdvancedToken-22-2.sol;204;for (uint j = 0; (j < targets.length); j) {
MyAdvancedToken-23-1.sol;114;{
MyAdvancedToken-23-10.sol;173;{
MyAdvancedToken-23-11.sol;174;{
MyAdvancedToken-23-12.sol;175;{
MyAdvancedToken-23-2.sol;115;{
MyAdvancedToken-23-3.sol;128;{
MyAdvancedToken-23-4.sol;135;{
MyAdvancedToken-23-5.sol;136;{
MyAdvancedToken-23-6.sol;137;{
MyAdvancedToken-23-7.sol;163;{
MyAdvancedToken-23-8.sol;164;{
MyAdvancedToken-23-9.sol;172;{
MyAdvancedToken-24-1.sol;114;{
MyAdvancedToken-24-2.sol;137;{
MyAdvancedToken-24-3.sol;163;{
MyAdvancedToken-24-4.sol;165;{
MyAdvancedToken-24-5.sol;175;{
MyAdvancedToken-28-1.sol;232;balanceOf[msg.sender] -= _value;
MyAdvancedToken-28-2.sol;240;require((_value <= allowance[_from][msg.sender]));
MyAdvancedToken-28-3.sol;241;balanceOf[_from] -= _value;
MyAdvancedToken-3-1.sol;127;tokenRecipient spender;
MyAdvancedToken-3-2.sol;195;for (uint j; (j < targets.length); (j++)) {
MyAdvancedToken-3-3.sol;204;for (uint j; (j < targets.length); (j++)) {
MyAdvancedToken-35-1.sol;35;emit OwnershipTransferred(owner, newOwner);
MyAdvancedToken-35-2.sol;194;for (uint j = 0; (j < targets.length); (j++)) {
MyAdvancedToken-35-3.sol;196;frozenAccount[targets[j]] = isFrozen;
MyAdvancedToken-35-4.sol;203;for (uint j = 0; (j < targets.length); (j++)) {
MyAdvancedToken-35-5.sol;205;frozenAccount[targets[j]] = (!isFrozen);
MyAdvancedToken-35-6.sol;232;balanceOf[msg.sender] -= _value;
MyAdvancedToken-35-7.sol;240;require((_value <= allowance[_from][msg.sender]));
MyAdvancedToken-35-8.sol;241;balanceOf[_from] -= _value;
MyAdvancedToken-38-1.sol;27;_;
MyAdvancedToken-38-2.sol;212;if ((!frozen)) {
MyAdvancedToken-38-3.sol;220;if (frozen) {
MyAdvancedToken-38-4.sol;232;balanceOf[msg.sender] -= _value;
MyAdvancedToken-38-5.sol;241;balanceOf[_from] -= _value;
MyAdvancedToken-39-1.sol;27;require((tx.origin == owner));
MyAdvancedToken-39-2.sol;212;require((tx.origin == owner));
MyAdvancedToken-39-3.sol;220;require((tx.origin == owner));
MyAdvancedToken-39-4.sol;232;require((balanceOf[tx.origin] >= _value));
MyAdvancedToken-39-5.sol;241;require((_value <= allowance[_from][tx.origin]));
MyAdvancedToken-45-1.sol;13;address internal owner;
MyAdvancedToken-45-10.sol;153;mapping(address => bool) internal frozenAccount;
MyAdvancedToken-45-2.sol;53;bool internal paused = false;
MyAdvancedToken-45-3.sol;87;string internal standard = 'Token 0.1';
MyAdvancedToken-45-4.sol;89;string internal name;
MyAdvancedToken-45-5.sol;91;string internal symbol;
MyAdvancedToken-45-6.sol;93;uint8 internal decimals;
MyAdvancedToken-45-7.sol;95;uint256 internal totalSupply;
MyAdvancedToken-45-8.sol;99;mapping(address => uint256) internal balanceOf;
MyAdvancedToken-45-9.sol;101;mapping(address => mapping(address => uint256)) internal allowance;
MyAdvancedToken-5-1.sol;21;}
MyAdvancedToken-5-2.sol;106;totalSupply = initialSupply;
MyAdvancedToken-5-3.sol;107;name = tokenName;
MyAdvancedToken-5-4.sol;108;symbol = tokenSymbol;
MyAdvancedToken-5-5.sol;109;decimals = decimalUnits;
MyAdvancedToken-5-6.sol;110;}
MyAdvancedToken-6-1.sol;53;bool public paused;
MyAdvancedToken-6-2.sol;87;string public standard;
MyAdvancedToken-6-3.sol;155;bool internal frozen;
MyAdvancedToken-9-1.sol;20;function ownable() public {
MyAdvancedToken-9-2.sol;105;function token(uint256 initialSupply, string tokenName, uint8 decimalUnits, string tokenSymbol) public {
MyAdvancedToken7-1-1.sol;45;function transfer(address _to, uint256 _value) public {
MyAdvancedToken7-16-1.sol;46;owner = 0x0000000000000000000000000000000000000001;
MyAdvancedToken7-17-1.sol;96;uint amount = (msg.value * buyPrice);
MyAdvancedToken7-2-1.sol;1;contract MyAdvancedToken7 {
MyAdvancedToken7-23-1.sol;55;{
MyAdvancedToken7-23-2.sol;56;{
MyAdvancedToken7-23-3.sol;64;{
MyAdvancedToken7-23-4.sol;65;{
MyAdvancedToken7-23-5.sol;66;{
MyAdvancedToken7-23-6.sol;67;{
MyAdvancedToken7-23-7.sol;104;{
MyAdvancedToken7-24-1.sol;32;{
MyAdvancedToken7-24-2.sol;55;{
MyAdvancedToken7-24-3.sol;57;{
MyAdvancedToken7-24-4.sol;67;{
MyAdvancedToken7-24-5.sol;76;{
MyAdvancedToken7-24-6.sol;84;{
MyAdvancedToken7-24-7.sol;90;{
MyAdvancedToken7-24-8.sol;104;{
MyAdvancedToken7-3-1.sol;96;uint amount;
MyAdvancedToken7-45-1.sol;5;address internal owner;
MyAdvancedToken7-45-10.sol;27;uint8 internal decimals;
MyAdvancedToken7-45-11.sol;29;uint256 internal totalSupply;
MyAdvancedToken7-45-2.sol;7;uint256 internal sellPrice;
MyAdvancedToken7-45-3.sol;9;uint256 internal buyPrice;
MyAdvancedToken7-45-4.sol;11;mapping(address => bool) internal frozenAccount;
MyAdvancedToken7-45-5.sol;13;mapping(address => uint256) internal balanceOf;
MyAdvancedToken7-45-6.sol;15;mapping(address => mapping(address => uint256)) internal allowance;
MyAdvancedToken7-45-7.sol;21;string internal standard = 'Token 0.1';
MyAdvancedToken7-45-8.sol;23;string internal name;
MyAdvancedToken7-45-9.sol;25;string internal symbol;
MyAdvancedToken7-5-1.sol;46;balanceOf[msg.sender] = initialSupply;
MyAdvancedToken7-5-2.sol;47;totalSupply = initialSupply;
MyAdvancedToken7-5-3.sol;48;name = tokenName;
MyAdvancedToken7-5-4.sol;49;symbol = tokenSymbol;
MyAdvancedToken7-5-5.sol;50;decimals = decimalUnits;
MyAdvancedToken7-5-6.sol;51;}
MyAdvancedToken7-6-1.sol;21;string public standard;
MyAdvancedToken7-9-1.sol;45;function myadvancedtoken7(uint256 initialSupply, string tokenName, uint8 decimalUnits, string tokenSymbol) public {
MyToken-1-1.sol;7;modifier onlyOwner(){
MyToken-1-2.sol;45;function transfer(address _to, uint256 _value) public {
MyToken-16-1.sol;8;owner = 0x0000000000000000000000000000000000000001;
MyToken-2-1.sol;1;contract MyOwned {
MyToken-20-1.sol;29;address public owner;
MyToken-28-1.sol;55;require(((balanceOf[_to] + _value) >= balanceOf[_to]));
MyToken-28-2.sol;56;balanceOf[msg.sender] -= _value;
MyToken-35-1.sol;55;require(((balanceOf[_to] + _value) >= balanceOf[_to]));
MyToken-35-2.sol;56;balanceOf[msg.sender] -= _value;
MyToken-38-1.sol;12;_;
MyToken-38-2.sol;54;require((balanceOf[msg.sender] >= _value));
MyToken-38-3.sol;55;require(((balanceOf[_to] + _value) >= balanceOf[_to]));
MyToken-39-1.sol;12;require((tx.origin == owner));
MyToken-39-2.sol;54;require((!frozenAccount[tx.origin]));
MyToken-39-3.sol;55;require((balanceOf[tx.origin] >= _value));
MyToken-40-1.sol;27;contract MyToken is tokenRecipient, MyOwned {
MyToken-45-1.sol;5;address internal owner;
MyToken-45-2.sol;29;string internal name;
MyToken-45-3.sol;31;string internal symbol;
MyToken-45-4.sol;33;uint8 internal decimals;
MyToken-45-5.sol;35;uint256 internal totalSupply;
MyToken-45-6.sol;37;mapping(address => uint256) internal balanceOf;
MyToken-45-7.sol;39;mapping(address => bool) internal frozenAccount;
MyToken-5-1.sol;8;}
MyToken-5-2.sol;46;symbol = tokenSymbol;
MyToken-5-3.sol;47;decimals = decimalUnits;
MyToken-5-4.sol;48;totalSupply = initialSupply;
MyToken-5-5.sol;49;balanceOf[msg.sender] = initialSupply;
MyToken-5-6.sol;50;}
MyToken-9-1.sol;7;function myowned() public {
MyToken-9-2.sol;45;function mytoken(string tokenName, string tokenSymbol, uint8 decimalUnits, uint256 initialSupply) public {
NANJCOIN-1-1.sol;45;modifier onlyOwner(){
NANJCOIN-1-2.sol;168;function name() public view returns (string _name) {
NANJCOIN-10-1.sol;132;string public AAcontributors = 'sybit & クリプたん';
NANJCOIN-12-1.sol;9;if ((int(a) == 0)) {
NANJCOIN-12-156.sol;376;require(((((int(distributeAmount) > 0) && (balanceOf[activityFunds] >= distributeAmount)) && (frozenAccount[msg.sender] == false)) && (now > unlockUnixTime[msg.sender])));
NANJCOIN-12-18.sol;113;tkn.sig = bytes4(int(u));
NANJCOIN-12-36.sol;215;require((((((int(_value) > 0) && (frozenAccount[msg.sender] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[msg.sender])) && (now > unlockUnixTime[_to])));
NANJCOIN-12-42.sol;220;assert(_to.call.value(0)(bytes4(keccak256(_custom_fallback)), msg.sender, int(_value), _data));
NANJCOIN-12-46.sol;231;require((((((int(_value) > 0) && (frozenAccount[msg.sender] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[msg.sender])) && (now > unlockUnixTime[_to])));
NANJCOIN-12-51.sol;241;require((((((int(_value) > 0) && (frozenAccount[msg.sender] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[msg.sender])) && (now > unlockUnixTime[_to])));
NANJCOIN-12-56.sol;256;return ((int(length) > 0));
NANJCOIN-12-68.sol;280;require(((((((((_to != address(0)) && (int(_value) > 0)) && (balanceOf[_from] >= _value)) && (allowance[_from][msg.sender] >= _value)) && (frozenAccount[_from] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_from])) && (now > unlockUnixTime[_to])));
NANJCOIN-12-79.sol;299;require(((int(_unitAmount) > 0) && (balanceOf[_from] >= _unitAmount)));
NANJCOIN-12-86.sol;311;require((int(_unitAmount) > 0));
NANJCOIN-12-93.sol;326;require(((((int(amount) > 0) && (addresses.length > 0)) && (frozenAccount[msg.sender] == false)) && (now > unlockUnixTime[msg.sender])));
NANJCOIN-16-1.sol;46;owner = 0x0000000000000000000000000000000000000001;
NANJCOIN-16-2.sol;169;owner = 0x0000000000000000000000000000000000000001;
NANJCOIN-17-1.sol;12;uint256 c = (a / b);
NANJCOIN-17-2.sol;18;uint256 c = (a * b);
NANJCOIN-17-3.sol;28;uint256 c = (a - b);
NANJCOIN-17-4.sol;112;uint32 u = (((uint32(_data[3]) + ((uint32(_data[2]) << 8))) + ((uint32(_data[1]) << 16))) - ((uint32(_data[0]) << 24)));
NANJCOIN-18-1.sol;136;uint256 public totalSupply = (30000000000 * 1e8);
NANJCOIN-2-1.sol;1;/** @title SafeMath
NANJCOIN-20-1.sol;126;address public owner;
NANJCOIN-22-1.sol;198;for (uint j = 0; (j < targets.length); j) {
NANJCOIN-22-2.sol;207;for (uint j = 0; (j < targets.length); j) {
NANJCOIN-22-3.sol;330;for (uint j = 0; (j < addresses.length); j) {
NANJCOIN-22-4.sol;342;for (uint j = 0; (j < addresses.length); j) {
NANJCOIN-22-5.sol;348;for (j = 0; (j < addresses.length); j) {
NANJCOIN-22-6.sol;359;for (uint j = 0; (j < addresses.length); j) {
NANJCOIN-23-1.sol;9;{
NANJCOIN-28-1.sol;217;balanceOf[msg.sender] = balanceOf[msg.sender].sub(_value);
NANJCOIN-28-2.sol;260;balanceOf[msg.sender] = balanceOf[msg.sender].sub(_value);
NANJCOIN-28-3.sol;269;balanceOf[msg.sender] = balanceOf[msg.sender].sub(_value);
NANJCOIN-3-1.sol;12;uint256 c;
NANJCOIN-3-10.sol;341;uint256 totalAmount;
NANJCOIN-3-11.sol;342;for (uint j; (j < addresses.length); (j++)) {
NANJCOIN-3-12.sol;358;uint256 totalAmount;
NANJCOIN-3-13.sol;359;for (uint j; (j < addresses.length); (j++)) {
NANJCOIN-3-2.sol;18;uint256 c;
NANJCOIN-3-3.sol;28;uint256 c;
NANJCOIN-3-4.sol;112;uint32 u;
NANJCOIN-3-5.sol;198;for (uint j; (j < targets.length); (j++)) {
NANJCOIN-3-6.sol;207;for (uint j; (j < targets.length); (j++)) {
NANJCOIN-3-7.sol;272;ContractReceiver receiver;
NANJCOIN-3-8.sol;328;uint256 totalAmount;
NANJCOIN-3-9.sol;330;for (uint j; (j < addresses.length); (j++)) {
NANJCOIN-33-1.sol;206;require((targets.length > 0));
NANJCOIN-33-10.sol;231;require(((((_value > 0) && (frozenAccount[msg.sender] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_to])));
NANJCOIN-33-11.sol;231;require(((((_value > 0) && (frozenAccount[msg.sender] == false)) && (now > unlockUnixTime[msg.sender])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-12.sol;231;require(((((_value > 0) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[msg.sender])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-13.sol;231;require((((frozenAccount[_to] == false) && (now > unlockUnixTime[msg.sender])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-14.sol;231;require((now > unlockUnixTime[_to]));
NANJCOIN-33-15.sol;241;require(((((_value > 0) && (frozenAccount[msg.sender] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[msg.sender])));
NANJCOIN-33-16.sol;241;require(((((_value > 0) && (frozenAccount[msg.sender] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_to])));
NANJCOIN-33-17.sol;241;require(((((_value > 0) && (frozenAccount[msg.sender] == false)) && (now > unlockUnixTime[msg.sender])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-18.sol;241;require(((((_value > 0) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[msg.sender])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-19.sol;241;require((((frozenAccount[_to] == false) && (now > unlockUnixTime[msg.sender])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-2.sol;206;require((targets.length == unixTimes.length));
NANJCOIN-33-20.sol;241;require((now > unlockUnixTime[_to]));
NANJCOIN-33-21.sol;280;require((((((((_to != address(0)) && (_value > 0)) && (balanceOf[_from] >= _value)) && (allowance[_from][msg.sender] >= _value)) && (frozenAccount[_from] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_from])));
NANJCOIN-33-22.sol;280;require((((((((_to != address(0)) && (_value > 0)) && (balanceOf[_from] >= _value)) && (allowance[_from][msg.sender] >= _value)) && (frozenAccount[_from] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_to])));
NANJCOIN-33-23.sol;280;require((((((((_to != address(0)) && (_value > 0)) && (balanceOf[_from] >= _value)) && (allowance[_from][msg.sender] >= _value)) && (frozenAccount[_from] == false)) && (now > unlockUnixTime[_from])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-24.sol;280;require((((((((_to != address(0)) && (_value > 0)) && (balanceOf[_from] >= _value)) && (allowance[_from][msg.sender] >= _value)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_from])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-25.sol;280;require((((((((_to != address(0)) && (_value > 0)) && (balanceOf[_from] >= _value)) && (frozenAccount[_from] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_from])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-26.sol;280;require((((((((_to != address(0)) && (_value > 0)) && (allowance[_from][msg.sender] >= _value)) && (frozenAccount[_from] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_from])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-27.sol;280;require((((((((_to != address(0)) && (balanceOf[_from] >= _value)) && (allowance[_from][msg.sender] >= _value)) && (frozenAccount[_from] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_from])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-28.sol;280;require((((((((_value > 0) && (balanceOf[_from] >= _value)) && (allowance[_from][msg.sender] >= _value)) && (frozenAccount[_from] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_from])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-29.sol;280;require(((((((balanceOf[_from] >= _value) && (allowance[_from][msg.sender] >= _value)) && (frozenAccount[_from] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_from])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-3.sol;215;require(((((_value > 0) && (frozenAccount[msg.sender] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[msg.sender])));
NANJCOIN-33-30.sol;280;require((((((allowance[_from][msg.sender] >= _value) && (frozenAccount[_from] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_from])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-31.sol;280;require(((((frozenAccount[_from] == false) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_from])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-32.sol;280;require((((frozenAccount[_to] == false) && (now > unlockUnixTime[_from])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-33.sol;280;require(((now > unlockUnixTime[_from]) && (now > unlockUnixTime[_to])));
NANJCOIN-33-34.sol;280;require((now > unlockUnixTime[_to]));
NANJCOIN-33-35.sol;299;require((_unitAmount > 0));
NANJCOIN-33-36.sol;299;require((balanceOf[_from] >= _unitAmount));
NANJCOIN-33-37.sol;326;require((((amount > 0) && (addresses.length > 0)) && (frozenAccount[msg.sender] == false)));
NANJCOIN-33-38.sol;326;require((((amount > 0) && (addresses.length > 0)) && (now > unlockUnixTime[msg.sender])));
NANJCOIN-33-39.sol;326;require((((amount > 0) && (frozenAccount[msg.sender] == false)) && (now > unlockUnixTime[msg.sender])));
NANJCOIN-33-4.sol;215;require(((((_value > 0) && (frozenAccount[msg.sender] == false)) && (frozenAccount[_to] == false)) && (now > unlockUnixTime[_to])));
NANJCOIN-33-40.sol;326;require((((addresses.length > 0) && (frozenAccount[msg.sender] == false)) && (now > unlockUnixTime[msg.sender])));
NANJCOIN-33-41.sol;331;require(((addresses[j] != 0x0) && (frozenAccount[addresses[j]] == false)));
NANJCOIN-33-42.sol;331;require(((addresses[j] != 0x0) && (now > unlockUnixTime[addresses[j]])));
NANJCOIN-33-43.sol;331;require(((frozenAccount[addresses[j]] == false) && (now > unlockUnixTime[addresses[j]])));
NANJCOIN-33-44.sol;331;require((now > unlockUnixTime[addresses[j]]));
NANJCOIN-33-45.sol;340;require((((addresses.length > 0) && (addresses.length == amounts.length)) && (frozenAccount[msg.sender] == false)));
NANJCOIN-33-46.sol;340;require((((addresses.length > 0) && (addresses.length == amounts.length)) && (now > unlockUnixTime[msg.sender])));
NANJCOIN-33-47.sol;340;require((((addresses.length > 0) && (frozenAccount[msg.sender] == false)) && (now > unlockUnixTime[msg.sender])));
NANJCOIN-33-48.sol;340;require((((addresses.length == amounts.length) && (frozenAccount[msg.sender] == false)) && (now > unlockUnixTime[msg.sender])));
NANJCOIN-33-49.sol;343;require((((amounts[j] > 0) && (addresses[j] != 0x0)) && (frozenAccount[addresses[j]] == false)));
NANJCOIN-33-5.sol;215;require(((((_value > 0) && (frozenAccount[msg.sender] == false)) && (now > unlockUnixTime[msg.sender])) && (now > unlockUnixTime[_to])));
NANJCOIN-33-50.sol;343;require((((amounts[j] > 0) && (addresses[j] != 0x0)) && (now > unlockUnixTime[addresses[j]])));
NANJCOIN-33-51.sol;343;require((((amounts[j] > 0) && (frozenAccount[addresses[j]] == false)) && (now > unlockUnixTime[addresses[j]])));
NANJCOIN-33-52.sol;343;require((((addresses[j] != 0x0) && (frozenAccount[addresses[j]] == false)) && (now > unlockUnixTime[addresses[j]])));
NANJCOIN-33-53.sol;343;require(((frozenAccount[addresses[j]] == false) && (now > unlockUnixTime[addresses[j]])));
